date,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name
14/11/2017,3.0,0.859,2.0,6.8,14.0,0.0,19.0,1.0,2017,11,Tuesday
15/11/2017,5.33,2.726,7.7,17.0,8.0,3.0,0.0,1.0,2017,11,Wednesday
16/11/2017,5.33,2.0,3.0,17.6,3.0,0.0,1.0,1.0,2017,11,Thursday
17/11/2017,3.0,4.837,3.0,34.0,5.0,0.0,30.0,2.0,2017,11,Friday
18/11/2017,5.33,8.45,2.0,42.5,2.0,0.0,8.0,1.2,2017,11,Saturday
19/11/2017,4.0,6.88,1.0,29.0,3.0,0.0,6.0,2.5,2017,11,Sunday
20/11/2017,2.34,5.34,2.4,28.8,10.0,0.0,2.0,0.0,2017,11,Monday
21/11/2017,13.33,0.68,1.0,22.4,5.0,0.0,2.0,1.0,2017,11,Tuesday
22/11/2017,2.0,4.0,1.0,26.1,20.0,0.0,1.0,1.0,2017,11,Wednesday
23/11/2017,9.33,5.99,6.0,34.3,14.0,0.0,0.0,3.0,2017,11,Thursday
24/11/2017,8.0,3.132,5.0,34.324,5.0,2.0,2.0,0.0,2017,11,Friday
25/11/2017,5.33,6.076,4.1,26.5,8.0,0.0,2.0,0.0,2017,11,Saturday
26/11/2017,5.66,5.786,1.0,31.2,2.0,1.0,12.0,2.0,2017,11,Sunday
27/11/2017,1.34,3.67,6.1,34.825,4.0,0.0,7.0,3.0,2017,11,Monday
28/11/2017,5.0,1.34,5.35,40.6,5.0,3.0,8.0,3.0,2017,11,Tuesday
29/11/2017,6.34,2.397,4.1,32.6,7.0,0.0,5.0,3.0,2017,11,Wednesday
30/11/2017,5.67,1.396,3.0,30.0,2.0,0.0,9.0,3.0,2017,11,Thursday
01/12/2017,10.33,7.66,1.0,25.4,3.0,0.0,5.0,2.0,2017,12,Friday
02/12/2017,4.33,3.67,5.0,22.0,11.0,0.0,0.0,1.5,2017,12,Saturday
03/12/2017,5.33,6.023,3.0,33.4,3.0,0.0,6.0,2.0,2017,12,Sunday
04/12/2017,1.0,2.363,4.0,15.6,3.0,0.0,13.0,3.0,2017,12,Monday
05/12/2017,3.68,3.165,4.05,17.1,1.0,0.0,6.0,2.0,2017,12,Tuesday
06/12/2017,4.0,4.396,2.1,29.2,12.0,0.0,6.0,1.0,2017,12,Wednesday
07/12/2017,3.0,2.66,5.45,24.9,8.0,0.0,7.0,1.0,2017,12,Thursday
08/12/2017,5.33,2.51,3.5,44.2,5.0,1.0,7.0,2.0,2017,12,Friday
09/12/2017,5.0,2.17,5.4,36.6,14.0,0.0,7.0,2.0,2017,12,Saturday
10/12/2017,5.0,2.802,5.0,48.0,7.0,0.0,18.0,2.0,2017,12,Sunday
11/12/2017,8.0,6.0,5.5,34.4,10.0,0.0,6.0,1.0,2017,12,Monday
12/12/2017,1.33,5.066,3.0,44.0,6.0,1.0,12.0,2.0,2017,12,Tuesday
13/12/2017,4.0,3.34,2.3,29.0,9.0,0.0,0.0,1.0,2017,12,Wednesday
14/12/2017,3.0,3.0,3.0,30.0,5.0,0.0,0.0,3.0,2017,12,Thursday
15/12/2017,4.18,5.01,2.5,29.0,6.0,0.0,0.0,1.0,2017,12,Friday
16/12/2017,11.0,6.0,3.0,36.6,6.0,1.0,1.0,2.0,2017,12,Saturday
17/12/2017,7.0,0.33,5.1,37.0,11.0,0.0,15.0,2.0,2017,12,Sunday
18/12/2017,0.66,4.67,6.0,31.6,7.0,0.0,8.0,0.0,2017,12,Monday
19/12/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,Tuesday
20/12/2017,2.0,3.396,3.0,27.2,3.0,0.0,11.0,2.0,2017,12,Wednesday
21/12/2017,2.02,2.66,4.0,23.4,5.0,0.0,6.0,0.0,2017,12,Thursday
22/12/2017,5.99,2.769,1.5,26.0,13.0,0.0,1.0,1.6,2017,12,Friday
23/12/2017,6.0,4.505,6.1,28.3,6.0,0.0,1.0,1.0,2017,12,Saturday
24/12/2017,7.66,3.46,2.0,32.2,4.0,0.0,5.0,1.0,2017,12,Sunday
25/12/2017,1.0,0.62,4.1,15.53,4.0,0.0,6.0,2.0,2017,12,Monday
26/12/2017,2.99,4.67,3.5,56.9,9.0,0.0,9.0,2.0,2017,12,Tuesday
27/12/2017,7.0,4.814,5.15,32.7,9.0,0.0,3.0,0.0,2017,12,Wednesday
28/12/2017,7.33,3.462,5.1,35.35,12.0,3.0,24.0,1.0,2017,12,Thursday
29/12/2017,9.34,2.066,2.5,41.4,17.0,0.0,11.0,2.0,2017,12,Friday
30/12/2017,8.68,8.363,4.0,50.0,8.0,0.0,10.0,3.0,2017,12,Saturday
31/12/2017,13.83,10.043,5.3,70.2,9.0,0.0,0.0,1.0,2017,12,Sunday
01/01/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,Monday
02/01/2018,1.0,5.33,2.25,38.0,3.0,0.0,2.0,2.0,2018,1,Tuesday
03/01/2018,4.67,2.397,3.0,54.0,4.0,0.0,10.0,3.0,2018,1,Wednesday
04/01/2018,6.0,1.099,1.0,39.2,9.0,0.0,1.0,2.0,2018,1,Thursday
05/01/2018,12.0,6.825,3.0,26.0,11.0,0.0,21.0,1.0,2018,1,Friday
06/01/2018,4.66,1.66,2.2,73.0,4.0,0.0,5.0,8.0,2018,1,Saturday
07/01/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,Sunday
08/01/2018,2.33,6.53,4.2,29.6,5.0,0.0,0.0,1.0,2018,1,Monday
09/01/2018,5.33,2.099,5.0,33.825,9.0,6.0,10.0,1.0,2018,1,Tuesday
10/01/2018,9.33,7.406,6.0,44.5,12.0,0.0,6.0,2.0,2018,1,Wednesday
11/01/2018,4.0,4.33,5.5,37.6,7.0,0.0,5.0,0.0,2018,1,Thursday
12/01/2018,5.66,1.33,3.0,42.0,11.0,0.0,10.0,0.0,2018,1,Friday
13/01/2018,3.5,3.495,3.2,32.0,6.0,0.0,8.0,1.0,2018,1,Saturday
14/01/2018,4.33,5.155,1.2,36.0,2.0,0.0,5.0,1.0,2018,1,Sunday
15/01/2018,6.99,2.0,5.1,26.0,8.0,0.0,15.0,2.0,2018,1,Monday
16/01/2018,6.34,2.67,3.0,18.0,2.0,0.0,8.0,0.0,2018,1,Tuesday
17/01/2018,6.67,2.85,2.0,30.2,10.0,2.0,41.0,2.0,2018,1,Wednesday
18/01/2018,4.33,3.726,4.0,58.4,9.0,0.0,2.0,1.0,2018,1,Thursday
19/01/2018,6.33,2.528,3.0,23.4,12.0,0.0,3.0,1.0,2018,1,Friday
20/01/2018,2.66,2.32,2.0,38.0,2.0,0.0,5.0,0.0,2018,1,Saturday
21/01/2018,3.33,3.53,3.4,32.8,6.0,0.0,1.0,3.5,2018,1,Sunday
22/01/2018,6.0,3.396,6.0,29.0,5.0,0.0,6.0,1.0,2018,1,Monday
23/01/2018,1.0,1.066,4.6,38.6,4.0,0.0,5.0,1.0,2018,1,Tuesday
24/01/2018,7.33,6.67,4.0,32.0,13.0,0.0,4.0,1.0,2018,1,Wednesday
25/01/2018,3.66,5.132,4.2,36.8,15.0,0.0,7.0,3.0,2018,1,Thursday
26/01/2018,3.0,3.023,0.4,62.2,9.0,0.0,12.0,1.0,2018,1,Friday
27/01/2018,3.34,7.33,3.0,52.9,7.0,0.0,3.0,4.0,2018,1,Saturday
28/01/2018,1.5,2.35,5.65,55.0,11.0,0.0,10.0,2.0,2018,1,Sunday
29/01/2018,2.33,4.363,4.25,47.9,10.0,3.0,4.0,1.0,2018,1,Monday
30/01/2018,4.33,3.76,3.0,37.0,11.0,0.0,4.0,3.0,2018,1,Tuesday
31/01/2018,0.33,5.076,4.0,30.4,12.0,0.0,6.0,1.0,2018,1,Wednesday
01/02/2018,5.34,4.33,6.0,30.5,7.0,0.0,6.0,3.0,2018,2,Thursday
02/02/2018,2.33,4.99,4.0,54.6,6.0,0.0,6.0,4.4,2018,2,Friday
03/02/2018,4.33,7.13,3.3,67.1,12.0,0.0,5.0,2.0,2018,2,Saturday
04/02/2018,7.99,9.066,2.0,50.6,6.0,0.0,3.0,3.0,2018,2,Sunday
05/02/2018,7.33,3.066,3.0,53.0,18.0,0.0,6.0,0.66,2018,2,Monday
06/02/2018,4.34,1.87,6.85,51.5,8.0,0.0,5.0,1.0,2018,2,Tuesday
07/02/2018,4.84,8.132,3.2,44.8,8.0,0.0,23.0,0.0,2018,2,Wednesday
08/02/2018,6.33,1.34,3.0,47.0,7.0,0.0,1.25,0.0,2018,2,Thursday
09/02/2018,3.0,3.69,4.25,47.0,17.0,0.0,11.0,0.0,2018,2,Friday
10/02/2018,10.01,5.231,3.5,60.4,6.0,0.0,15.0,3.0,2018,2,Saturday
11/02/2018,6.33,5.396,7.8,63.25,12.0,0.0,10.0,2.0,2018,2,Sunday
12/02/2018,8.0,4.769,10.0,36.3,14.0,1.0,1.0,1.0,2018,2,Monday
13/02/2018,6.0,8.033,5.0,17.8,10.0,0.0,10.0,3.0,2018,2,Tuesday
14/02/2018,1.0,6.33,2.1,50.3,15.0,0.0,14.0,0.0,2018,2,Wednesday
15/02/2018,1.5,6.945,0.85,74.6,6.0,0.0,10.0,0.0,2018,2,Thursday
16/02/2018,7.68,7.175,1.2,65.162,10.0,0.0,0.0,1.0,2018,2,Friday
17/02/2018,1.33,3.64,2.0,50.4,5.0,0.0,9.0,0.0,2018,2,Saturday
18/02/2018,6.0,6.726,7.55,44.0,2.0,0.0,4.0,1.0,2018,2,Sunday
19/02/2018,1.0,3.34,1.7,27.0,6.0,0.0,12.0,2.0,2018,2,Monday
20/02/2018,4.18,2.286,4.2,30.2,6.0,0.0,2.0,3.0,2018,2,Tuesday
21/02/2018,1.34,7.01,9.5,27.4,5.0,0.0,6.0,1.0,2018,2,Wednesday
22/02/2018,5.0,6.33,3.15,30.0,6.0,0.0,20.0,0.0,2018,2,Thursday
23/02/2018,5.83,2.979,1.0,34.2,6.0,0.0,12.0,0.0,2018,2,Friday
24/02/2018,8.0,5.68,7.0,43.5,10.0,0.0,8.0,3.0,2018,2,Saturday
25/02/2018,4.0,1.68,2.0,36.8,10.0,0.0,10.0,2.0,2018,2,Sunday
26/02/2018,1.0,0.66,2.0,46.6,9.0,0.0,7.0,1.0,2018,2,Monday
27/02/2018,3.33,2.65,3.4,26.7,20.0,9.0,8.0,1.0,2018,2,Tuesday
28/02/2018,1.0,2.33,5.1,44.662,21.0,2.0,0.0,1.0,2018,2,Wednesday
01/03/2018,1.0,6.033,1.05,26.4,26.0,1.0,12.0,1.0,2018,3,Thursday
02/03/2018,4.0,3.0,9.5,38.4,24.0,3.0,17.0,5.5,2018,3,Friday
03/03/2018,8.0,2.363,8.15,40.187,12.0,1.0,10.0,4.0,2018,3,Saturday
04/03/2018,1.0,3.736,4.0,33.6,3.0,0.0,14.0,1.0,2018,3,Sunday
05/03/2018,4.33,5.33,6.1,25.0,6.0,0.0,17.0,1.0,2018,3,Monday
06/03/2018,9.5,6.33,5.85,22.2,22.0,8.0,2.0,1.0,2018,3,Tuesday
07/03/2018,4.5,1.67,4.0,20.2,31.0,5.0,11.0,1.4,2018,3,Wednesday
08/03/2018,1.33,2.769,4.0,25.8,10.0,0.0,0.0,4.0,2018,3,Thursday
09/03/2018,6.33,2.18,4.2,41.0,11.0,1.0,10.0,0.0,2018,3,Friday
10/03/2018,6.0,4.109,4.0,21.7,11.0,3.0,17.0,6.0,2018,3,Saturday
11/03/2018,4.66,7.54,5.6,68.0,0.0,0.0,11.0,3.0,2018,3,Sunday
12/03/2018,9.0,4.345,3.0,22.2,9.0,0.0,13.0,8.0,2018,3,Monday
13/03/2018,2.0,5.066,5.2,15.2,18.0,0.0,21.0,5.0,2018,3,Tuesday
14/03/2018,2.34,2.34,0.0,31.0,14.0,2.0,8.0,4.0,2018,3,Wednesday
15/03/2018,3.34,2.132,3.0,23.9,10.0,0.0,10.0,0.0,2018,3,Thursday
16/03/2018,3.33,3.066,1.0,29.0,7.0,0.0,2.0,1.0,2018,3,Friday
17/03/2018,3.99,1.66,3.15,65.0,11.0,0.0,5.0,4.0,2018,3,Saturday
18/03/2018,7.33,2.929,4.3,21.5,8.0,0.0,2.0,2.0,2018,3,Sunday
19/03/2018,4.34,1.0,0.0,19.6,11.0,2.0,18.0,1.0,2018,3,Monday
20/03/2018,2.67,3.67,9.0,48.6,7.0,0.0,15.0,5.0,2018,3,Tuesday
21/03/2018,2.0,2.0,2.0,27.0,4.0,0.0,9.0,0.0,2018,3,Wednesday
22/03/2018,3.0,3.67,1.55,24.6,4.0,0.0,0.0,1.0,2018,3,Thursday
23/03/2018,5.0,5.396,5.15,34.0,8.0,0.0,11.0,8.5,2018,3,Friday
24/03/2018,7.0,2.34,5.0,40.0,7.0,1.0,2.0,0.0,2018,3,Saturday
25/03/2018,4.0,2.66,3.2,47.312,9.0,0.0,3.0,2.0,2018,3,Sunday
26/03/2018,5.0,9.66,0.2,27.6,15.0,4.0,5.0,3.3,2018,3,Monday
27/03/2018,4.34,3.33,5.1,28.0,14.0,1.0,5.0,2.0,2018,3,Tuesday
28/03/2018,5.5,1.66,1.0,11.924,23.0,2.0,6.0,1.5,2018,3,Wednesday
29/03/2018,7.0,2.33,3.0,28.2,5.0,0.0,7.0,3.3,2018,3,Thursday
30/03/2018,5.33,4.46,9.0,42.0,33.0,8.0,3.0,2.0,2018,3,Friday
31/03/2018,9.0,2.99,2.0,50.0,8.0,0.0,3.0,4.0,2018,3,Saturday
01/04/2018,6.83,3.34,0.0,37.0,19.0,1.0,22.0,5.0,2018,4,Sunday
02/04/2018,5.66,4.396,6.3,30.0,31.0,0.0,10.0,10.0,2018,4,Monday
03/04/2018,1.0,2.529,2.0,38.0,10.0,6.0,5.0,3.5,2018,4,Tuesday
04/04/2018,6.01,5.2,3.0,29.0,9.0,0.0,1.0,8.0,2018,4,Wednesday
05/04/2018,6.33,3.67,5.4,39.0,16.0,1.0,16.0,3.0,2018,4,Thursday
06/04/2018,3.67,3.0,4.2,33.525,13.0,0.0,23.0,5.0,2018,4,Friday
07/04/2018,16.18,4.506,2.0,40.0,4.0,0.0,5.0,7.0,2018,4,Saturday
08/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,4,Sunday
09/04/2018,5.0,3.0,6.0,25.0,6.0,0.0,10.0,6.0,2018,4,Monday
10/04/2018,2.0,3.067,2.0,38.3,18.0,3.0,7.0,10.0,2018,4,Tuesday
11/04/2018,6.67,3.01,2.0,28.0,12.0,0.0,3.0,11.0,2018,4,Wednesday
12/04/2018,5.0,4.759,3.5,17.4,9.0,0.0,6.0,4.5,2018,4,Thursday
13/04/2018,4.5,2.033,5.0,23.0,12.0,0.0,23.0,4.0,2018,4,Friday
14/04/2018,8.0,3.68,2.0,24.0,2.0,0.0,3.0,12.0,2018,4,Saturday
15/04/2018,7.66,2.759,3.0,20.0,5.0,0.0,0.0,6.0,2018,4,Sunday
16/04/2018,2.0,6.02,0.25,40.5,9.0,0.0,4.0,3.0,2018,4,Monday
17/04/2018,3.34,1.406,0.15,16.0,10.0,0.0,6.0,6.0,2018,4,Tuesday
18/04/2018,5.0,0.54,3.25,25.25,5.0,0.0,7.0,1.0,2018,4,Wednesday
19/04/2018,5.0,5.67,1.0,31.375,3.0,0.0,1.0,7.0,2018,4,Thursday
20/04/2018,5.0,4.506,0.0,15.0,10.0,0.0,6.0,9.0,2018,4,Friday
21/04/2018,3.5,3.439,2.0,40.4,7.0,0.0,4.0,6.2,2018,4,Saturday
22/04/2018,6.0,5.09,3.5,42.5,7.0,0.0,0.0,6.5,2018,4,Sunday
23/04/2018,7.0,0.693,1.0,15.562,7.0,0.0,2.0,9.0,2018,4,Monday
24/04/2018,6.0,4.462,6.0,20.0,9.0,0.0,1.0,12.0,2018,4,Tuesday
25/04/2018,9.0,7.66,5.0,18.1,8.0,2.0,30.0,9.0,2018,4,Wednesday
26/04/2018,5.33,1.099,2.0,18.0,8.0,0.0,7.0,5.0,2018,4,Thursday
27/04/2018,6.68,3.529,3.0,43.0,12.0,0.0,6.0,4.0,2018,4,Friday
28/04/2018,9.33,2.0,2.05,27.25,11.0,1.0,6.0,7.0,2018,4,Saturday
29/04/2018,7.33,6.0,6.0,14.0,5.0,0.0,14.0,10.4,2018,4,Sunday
30/04/2018,5.0,6.66,3.0,14.125,12.0,0.0,1.0,7.0,2018,4,Monday
01/05/2018,2.34,0.0,1.0,6.2,0.0,0.0,1.0,8.0,2018,5,Tuesday
02/05/2018,6.0,3.526,2.0,38.2,7.0,0.0,3.0,9.0,2018,5,Wednesday
03/05/2018,2.33,1.779,2.0,27.262,10.0,0.0,16.0,10.0,2018,5,Thursday
04/05/2018,1.0,2.93,5.0,8.75,6.0,0.0,2.0,10.5,2018,5,Friday
05/05/2018,9.0,3.34,5.0,24.0,9.0,0.0,0.0,7.0,2018,5,Saturday
06/05/2018,3.34,10.66,0.25,18.2,9.0,0.0,3.0,13.5,2018,5,Sunday
07/05/2018,9.66,0.033,0.0,22.0,13.0,0.0,7.0,3.0,2018,5,Monday
08/05/2018,10.5,5.84,1.0,15.0,14.0,2.0,1.0,9.0,2018,5,Tuesday
09/05/2018,9.34,2.33,7.0,24.4,8.0,2.0,2.0,5.0,2018,5,Wednesday
10/05/2018,8.5,5.32,6.0,39.0,12.0,0.0,1.0,6.0,2018,5,Thursday
11/05/2018,9.33,1.34,3.0,19.0,6.0,0.0,2.0,10.0,2018,5,Friday
12/05/2018,1.33,3.66,5.15,27.0,10.0,0.0,11.0,8.0,2018,5,Saturday
13/05/2018,5.16,5.759,3.0,14.4,3.0,0.0,7.0,10.0,2018,5,Sunday
14/05/2018,6.0,6.539,1.0,20.0,4.0,1.0,37.0,3.0,2018,5,Monday
15/05/2018,4.0,0.67,2.0,14.0,11.0,0.0,5.0,7.0,2018,5,Tuesday
16/05/2018,4.01,2.33,2.5,13.4,9.0,0.0,2.0,8.0,2018,5,Wednesday
17/05/2018,2.0,2.78,3.5,16.0,11.0,0.0,1.0,4.0,2018,5,Thursday
18/05/2018,2.34,1.396,6.0,30.0,11.0,0.0,2.0,2.4,2018,5,Friday
19/05/2018,2.34,2.561,1.0,18.4,7.0,5.0,0.0,5.0,2018,5,Saturday
20/05/2018,7.0,8.01,1.0,45.0,6.0,1.0,0.0,10.0,2018,5,Sunday
21/05/2018,12.0,2.759,2.15,14.6,18.0,0.0,11.0,5.0,2018,5,Monday
22/05/2018,3.67,2.33,3.0,8.062,7.0,0.0,6.0,6.0,2018,5,Tuesday
23/05/2018,1.5,3.66,0.0,11.0,7.0,0.0,0.0,7.0,2018,5,Wednesday
24/05/2018,2.0,1.99,5.0,20.2,6.0,1.0,10.0,1.0,2018,5,Thursday
25/05/2018,2.33,2.33,2.0,16.4,9.0,0.0,1.0,2.0,2018,5,Friday
26/05/2018,3.33,2.759,7.0,16.262,7.0,0.0,3.0,5.0,2018,5,Saturday
27/05/2018,6.33,4.518,5.0,49.262,6.0,1.0,0.0,11.0,2018,5,Sunday
28/05/2018,7.0,3.01,1.2,19.6,7.0,0.0,7.0,6.0,2018,5,Monday
29/05/2018,9.0,4.033,3.3,21.25,7.0,0.0,4.0,6.0,2018,5,Tuesday
30/05/2018,4.34,1.67,2.0,16.4,9.0,0.0,14.0,10.0,2018,5,Wednesday
31/05/2018,3.5,3.66,1.35,11.4,10.0,0.0,8.0,5.64,2018,5,Thursday
01/06/2018,12.33,2.18,4.0,29.0,9.0,0.0,5.0,3.0,2018,6,Friday
02/06/2018,8.0,3.086,4.0,23.0,9.0,3.0,7.0,9.0,2018,6,Saturday
03/06/2018,5.0,2.746,1.0,22.4,8.0,1.0,0.0,2.0,2018,6,Sunday
04/06/2018,3.33,3.0,6.0,19.0,3.0,0.0,6.0,6.0,2018,6,Monday
05/06/2018,4.33,3.67,1.05,20.0,7.0,2.0,0.0,7.0,2018,6,Tuesday
06/06/2018,6.0,2.34,0.15,17.25,16.0,3.0,0.0,2.0,2018,6,Wednesday
07/06/2018,2.0,4.528,0.25,19.0,11.0,1.0,10.0,2.0,2018,6,Thursday
08/06/2018,4.0,1.33,2.0,9.0,6.0,0.0,2.0,4.4,2018,6,Friday
09/06/2018,8.0,6.462,3.0,21.0,11.0,0.0,5.0,0.0,2018,6,Saturday
10/06/2018,2.66,4.693,5.0,33.2,7.0,0.0,0.0,3.0,2018,6,Sunday
11/06/2018,8.0,8.33,3.1,17.0,17.0,0.0,0.0,6.0,2018,6,Monday
12/06/2018,2.34,4.5,4.0,18.186,3.0,0.0,1.0,7.4,2018,6,Tuesday
13/06/2018,12.0,4.33,1.2,22.25,1.0,0.0,0.0,2.0,2018,6,Wednesday
14/06/2018,0.0,1.0,1.0,22.0,11.0,0.0,0.0,2.0,2018,6,Thursday
15/06/2018,1.0,0.066,0.3,11.133,10.0,0.0,8.0,2.0,2018,6,Friday
16/06/2018,3.34,6.383,5.0,10.0,5.0,0.0,2.0,7.0,2018,6,Saturday
17/06/2018,4.84,6.586,6.0,24.0,10.0,0.0,5.0,4.0,2018,6,Sunday
18/06/2018,4.5,1.33,2.1,14.0,4.0,0.0,1.0,6.0,2018,6,Monday
19/06/2018,4.0,3.34,4.0,23.0,8.0,0.0,5.0,3.0,2018,6,Tuesday
20/06/2018,3.66,4.528,2.5,15.062,8.0,3.0,11.0,2.6,2018,6,Wednesday
21/06/2018,3.35,2.913,4.0,36.0,5.0,0.0,5.0,10.5,2018,6,Thursday
22/06/2018,5.0,5.099,4.15,12.0,3.0,0.0,6.0,5.5,2018,6,Friday
23/06/2018,5.33,7.343,2.0,14.0,7.0,0.0,1.0,2.0,2018,6,Saturday
24/06/2018,1.67,4.746,2.0,29.0,10.0,0.0,0.0,3.0,2018,6,Sunday
25/06/2018,3.33,3.099,0.0,31.062,12.0,3.0,5.0,2.0,2018,6,Monday
26/06/2018,10.33,5.67,3.0,15.0,6.0,0.0,9.0,4.4,2018,6,Tuesday
27/06/2018,2.0,2.396,3.0,11.0,10.0,0.0,2.0,3.0,2018,6,Wednesday
28/06/2018,3.0,2.192,4.0,10.0,13.0,0.0,5.0,2.0,2018,6,Thursday
29/06/2018,1.0,3.0,2.0,10.0,8.0,0.0,0.0,4.0,2018,6,Friday
30/06/2018,6.84,3.34,7.0,26.8,10.0,2.0,0.0,4.0,2018,6,Saturday
01/07/2018,2.0,3.693,1.0,22.0,7.0,0.0,10.0,4.0,2018,7,Sunday
02/07/2018,3.33,6.33,3.0,24.6,18.0,0.0,3.0,7.0,2018,7,Monday
03/07/2018,6.34,2.33,1.0,13.6,9.0,0.0,8.0,3.0,2018,7,Tuesday
04/07/2018,1.0,2.83,3.5,16.25,6.0,0.0,22.0,7.0,2018,7,Wednesday
05/07/2018,4.33,2.759,4.0,15.0,6.0,3.0,3.0,1.0,2018,7,Thursday
06/07/2018,2.33,5.33,1.25,20.0,15.0,0.0,0.0,6.0,2018,7,Friday
07/07/2018,6.33,8.52,7.0,19.0,14.0,0.0,0.0,5.5,2018,7,Saturday
08/07/2018,7.33,5.211,2.0,28.0,10.0,0.0,5.0,4.0,2018,7,Sunday
09/07/2018,3.33,2.0,4.0,31.0,12.0,3.0,0.0,3.0,2018,7,Monday
10/07/2018,6.0,6.36,4.0,34.0,9.0,2.0,2.0,4.0,2018,7,Tuesday
11/07/2018,10.0,3.363,3.0,29.4,13.0,0.0,6.0,2.0,2018,7,Wednesday
12/07/2018,3.0,4.34,7.0,24.0,11.0,4.0,0.0,3.0,2018,7,Thursday
13/07/2018,1.34,2.67,1.15,22.0,5.0,0.0,2.0,3.0,2018,7,Friday
14/07/2018,0.0,3.2,0.0,26.0,8.0,0.0,0.0,1.4,2018,7,Saturday
15/07/2018,10.0,9.42,3.5,23.0,4.0,0.0,1.0,7.0,2018,7,Sunday
16/07/2018,9.33,5.023,1.0,22.0,8.0,0.0,0.0,3.0,2018,7,Monday
17/07/2018,2.33,3.66,2.0,29.4,13.0,0.0,0.0,6.0,2018,7,Tuesday
18/07/2018,2.5,2.837,5.0,10.0,17.0,0.0,12.0,6.0,2018,7,Wednesday
19/07/2018,6.84,4.0,3.0,16.0,14.0,1.0,0.0,3.0,2018,7,Thursday
20/07/2018,5.0,7.177,5.0,35.2,2.0,1.0,2.0,4.0,2018,7,Friday
21/07/2018,4.0,5.02,0.3,22.0,7.0,0.0,5.0,1.0,2018,7,Saturday
22/07/2018,3.66,4.34,0.0,31.0,4.0,0.0,5.0,6.0,2018,7,Sunday
23/07/2018,8.68,1.863,2.1,12.0,15.0,1.0,0.0,5.3,2018,7,Monday
24/07/2018,9.68,4.0,2.0,22.0,4.0,1.0,2.0,2.0,2018,7,Tuesday
25/07/2018,5.0,2.68,2.0,16.0,7.0,0.0,0.0,2.0,2018,7,Wednesday
26/07/2018,4.33,1.827,5.0,24.0,4.0,0.0,1.0,4.0,2018,7,Thursday
27/07/2018,2.34,3.34,3.0,19.4,11.0,0.0,1.0,6.0,2018,7,Friday
28/07/2018,6.0,4.01,1.0,24.5,9.0,0.0,0.0,3.0,2018,7,Saturday
29/07/2018,3.5,4.35,2.1,9.0,7.0,1.0,0.0,3.0,2018,7,Sunday
30/07/2018,3.0,6.33,5.3,26.0,9.0,2.0,0.0,4.0,2018,7,Monday
31/07/2018,7.33,3.736,3.0,13.0,5.0,0.0,0.0,3.0,2018,7,Tuesday
01/08/2018,1.0,2.34,1.0,14.0,9.0,1.0,1.0,7.0,2018,8,Wednesday
02/08/2018,0.0,1.0,0.0,11.0,11.0,0.0,2.0,5.0,2018,8,Thursday
03/08/2018,4.01,2.67,2.0,21.0,9.0,0.0,0.0,1.0,2018,8,Friday
04/08/2018,5.0,3.87,2.0,8.0,11.0,3.0,0.0,8.0,2018,8,Saturday
05/08/2018,6.0,0.99,5.0,13.0,4.0,2.0,6.0,1.3,2018,8,Sunday
06/08/2018,8.33,6.165,2.0,21.388,7.0,0.0,6.0,2.0,2018,8,Monday
07/08/2018,2.33,2.67,8.0,15.0,7.0,1.0,1.0,3.0,2018,8,Tuesday
08/08/2018,4.33,2.793,2.0,10.0,13.0,0.0,0.0,2.0,2018,8,Wednesday
09/08/2018,2.67,3.066,1.0,29.4,13.0,0.0,0.0,2.0,2018,8,Thursday
10/08/2018,6.0,4.0,4.0,19.0,4.0,0.0,0.0,2.0,2018,8,Friday
11/08/2018,4.0,4.133,6.0,37.0,16.0,1.0,5.0,10.0,2018,8,Saturday
12/08/2018,10.99,4.99,6.0,16.0,6.0,0.0,1.0,2.0,2018,8,Sunday
13/08/2018,3.33,5.02,2.0,23.25,15.0,0.0,3.0,2.0,2018,8,Monday
14/08/2018,1.33,2.736,5.0,12.0,9.0,0.0,4.0,5.0,2018,8,Tuesday
15/08/2018,8.34,4.199,2.0,32.2,13.0,2.0,0.0,1.0,2018,8,Wednesday
16/08/2018,3.33,8.729,4.0,27.4,6.0,3.0,5.0,5.0,2018,8,Thursday
17/08/2018,2.33,2.99,2.4,23.0,5.0,1.0,5.0,1.0,2018,8,Friday
18/08/2018,6.33,5.34,0.0,32.1,5.0,1.0,6.0,0.0,2018,8,Saturday
19/08/2018,6.33,4.495,1.0,19.9,3.0,0.0,5.0,6.0,2018,8,Sunday
20/08/2018,4.0,5.68,4.2,21.4,7.0,0.0,20.0,3.0,2018,8,Monday
21/08/2018,2.34,3.0,2.15,26.2,4.0,1.0,1.0,4.0,2018,8,Tuesday
22/08/2018,5.0,4.33,0.0,18.0,4.0,1.0,0.0,4.0,2018,8,Wednesday
23/08/2018,5.0,4.067,4.0,35.0,8.0,0.0,23.0,3.0,2018,8,Thursday
24/08/2018,4.0,2.34,1.0,38.5,7.0,0.0,21.0,4.0,2018,8,Friday
