ID,month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,bad_client_target
1670,12,37000,6,29,female,Higher education,Household appliances,0,2,33000,Another,1,0,0
1671,12,44000,6,53,male,Higher education,Furniture,1,2,26000,Another,1,0,0
1672,12,54000,24,38,male,Secondary special education,Furniture,1,2,21000,Another,3,1,0
1673,12,20000,12,22,female,Secondary special education,Household appliances,0,2,28000,Another,0,1,1
1674,12,191000,12,39,male,Secondary special education,Clothing,1,2,61000,Another,1,1,0
1675,12,29500,6,30,female,Secondary education,Cell phones,1,0,71000,Another,1,1,0
1676,12,14000,12,23,female,Higher education,Cell phones,0,0,51000,Another,2,0,0
1677,12,28500,16,34,female,Secondary special education,Cell phones,0,2,31000,Another,0,0,1
1678,12,25500,6,69,female,Higher education,Household appliances,1,1,61000,Another,0,1,0
1679,12,63500,24,40,female,Secondary special education,Household appliances,0,2,21000,Married,1,0,0
1680,12,292500,6,34,male,Higher education,Furniture,1,0,241000,Another,1,1,0
1681,12,6500,5,33,female,Secondary special education,Household appliances,1,2,19000,Another,2,0,0
1682,12,81000,36,31,female,Higher education,Repair Services,0,2,31000,Unmarried,3,1,1
1683,12,10500,10,21,female,Secondary special education,Cell phones,0,2,21000,Another,2,0,0
1684,12,31500,12,29,female,Secondary special education,Cell phones,0,2,51000,Married,1,1,0
1685,12,16500,12,25,female,Higher education,Household appliances,0,2,36000,Another,0,0,0
1686,12,37500,12,45,male,Secondary special education,Cell phones,1,2,19000,Another,1,1,0
1687,12,7000,12,39,male,Secondary special education,Cell phones,1,2,10000,Married,1,0,1
1688,12,56500,6,76,male,Higher education,Furniture,1,2,15000,Another,1,1,0
1689,12,80000,36,44,female,Secondary special education,Household appliances,1,2,54000,Another,0,1,0
1690,12,29000,5,40,male,Higher education,Computers,1,2,46000,Married,1,0,0
1691,12,21000,3,76,male,Higher education,Furniture,1,0,36000,Married,1,1,0
1692,12,8000,5,50,female,Secondary special education,Cell phones,1,0,18000,Another,1,1,0
1693,12,43000,24,28,male,Higher education,Cosmetics and beauty services,0,2,46000,Married,2,1,0
1694,12,38000,10,54,male,Secondary special education,Audio & Video,0,2,44000,Another,0,1,0
1695,12,44000,4,34,male,Incomplete secondary education,Tourism,1,2,61000,Another,2,0,0
1696,12,33500,18,24,female,Higher education,Household appliances,0,2,36000,Another,1,1,0
1697,12,18500,10,28,male,Secondary special education,Cell phones,0,2,18000,Another,1,1,0
1698,12,15500,12,45,male,Secondary special education,Cell phones,1,2,20000,Another,2,1,0
1699,12,11500,3,56,male,Secondary education,Household appliances,0,2,13000,Married,0,1,0
1700,12,21000,10,25,male,Higher education,Cell phones,0,2,26000,Another,1,0,0
1701,12,93000,3,31,male,Higher education,Clothing,1,2,151000,Another,3,1,0
1702,12,5500,6,23,female,Secondary education,Jewelry,0,2,26000,Another,0,0,0
1703,12,14500,10,25,female,Secondary special education,Cell phones,0,2,36000,Married,1,1,1
1704,12,7500,3,42,male,Higher education,Cell phones,1,2,19000,Another,1,1,0
1705,12,14000,10,33,female,Secondary special education,Computers,1,2,26000,Married,1,1,0
1706,12,7500,10,36,male,Secondary education,Cell phones,1,2,19000,Another,1,1,0
1707,12,53000,24,58,male,Higher education,Cosmetics and beauty services,0,2,16000,Another,2,1,0
1708,12,11000,12,41,female,Secondary education,Cell phones,0,2,16000,Another,0,1,0
1709,12,11000,6,38,female,Secondary special education,Household appliances,1,2,16000,Another,2,1,0
1710,12,7500,6,42,female,Secondary education,Cell phones,1,2,33000,Another,1,1,0
1711,12,17000,12,36,female,Secondary special education,Cell phones,0,2,41000,Married,2,1,0
1712,12,91000,36,32,male,Higher education,Clothing,0,2,41000,Another,1,0,0
1713,12,9000,12,32,male,Secondary special education,Cell phones,1,2,13000,Another,1,0,1
1714,12,37500,24,27,male,Higher education,Tourism,0,2,26000,Married,1,1,0
1715,12,7500,8,33,female,Secondary special education,Cell phones,0,2,21000,Another,1,1,0
1716,12,32000,18,34,female,Secondary education,Cell phones,0,2,33000,Married,0,1,1
1717,12,10500,12,26,male,Higher education,Jewelry,1,2,21000,Another,1,0,0
1718,12,46500,24,26,male,Higher education,Cosmetics and beauty services,0,2,51000,Another,2,1,0
1719,12,18500,6,32,male,Higher education,Cell phones,1,2,46000,Another,1,1,0
1720,12,6500,6,24,male,Secondary special education,Cell phones,0,2,18000,Another,0,1,0
1721,12,5500,12,21,male,Incomplete higher education,Cell phones,0,2,15000,Another,1,1,0
1722,12,30500,10,25,female,Incomplete higher education,Cell phones,0,2,41000,Another,2,1,1
1723,12,116000,24,34,male,Higher education,Clothing,1,2,41000,Another,2,0,0
